generation, fitness, rule
654, 400.400085, 652254151355053332055126612153652153353054635155054311632054333051003652021625250054601161056256611250333335056650300201100361252532233432325602236302356104036153253254156261235306252254050152156153431333350153154442206046561040456304053260530
655, 400.550079, 652656151355052353055126612153652153353254635155054311632054333051003652422625250054004161056256611253433365056650300201100361256512233432325652036302356104036153253254156261235306252254050152156153431333350153154442206046561040456304053260530
656, 399.750092, 652656151355052352055626612153652153353254635155054316632054333051003652021625452056604161056256611250433335056650300201100361256512233432325652630302346104036163253254150161235300252254050152156153231363530156154442246526561040442344356213530
657, 406.500092, 652656151355052352055626612153652153353254635155054311632054333051003352021625452056604161056256611250433535051656305201100361256512233432325652036302456104036153253254156261235306252254050152156153431333350153154442206046561040456304052260530
658, 405.700073, 652656151355052353055126612153652153353254635155054311632054333051063652021625452052604161056256611250433365056650300201100361256512233432325652036302356104036153253254156261235306252252000152156150531366330156154442246026561040442344356210530
659, 406.300079, 652656151355052352055626612153652153353254635155054316632054333051003652021625452056604161056256611250433365056650300201100361256512233432325652036302356104036153250254152351230326252254050152156153531363330153154442206020561000456304353260530
660, 412.700073, 652254151355052352055626611153652153353254635155054311632054333051003352021625452056604161056256611250433365056650300201100361256512233432325652036302356104036153250254152351230326252254050152156153531363330153154442206020561000456304353260530
661, 412.600067, 652656151355052352055626612153652153353254635155054311632054333051063652021625452052604161056256611250433365056650300201100361256512233432325652036302356104036163253254152161234306252254050152156150231363630153154442246026501640442344356210130
662, 420.100067, 652656151355052352055620612153652153353254635151054311632054333051053352021625452056604161056256611250433335056650300201100361256512233432325652036302356104036163253254152161234306252254050152156153231363530153154442246026501040442544056210530
663, 421.150085, 652656151355052353055126612153656153353254635151054311632054333051053352021625452056604161056256611250433531051650305201100361256542233432325652036302356104336163253254152161235306252252006152156150235363630153154442246026501640462344356210130
664, 423.650085, 652656151355052352055626612153652153353254635156054311632054333051053352021625452056604161052256611250433531051656305201100331256512233432325652035302356104036163253254152161231306252252006152156150231363630153154432246026501640442344356210130
665, 418.000092, 652656151355052352055620612153652153353254635151054311632054333051053352021625452056606161056256611250433535051656305201100361256512233432325652036302356604336163253254152161234306252254050152156153231362530153154442246026501040442544056210530
666, 421.000092, 652656151355052352055620612153652153353254635151054311632054333051053352021625252056604161056256611250433535051656305201100361256111233432325652036302356404336163254254150161235300252254050152154153231363630153154442246026501640442344356210130
667, 422.400085, 652652151355052352055620612153252153353254635151054311632054333051053352021625452056604161056256611250433535056650300201100331256512033432325652033302356104036163253254152351230326252254050152156153531363330153154432246226501640442344356210530
668, 423.250092, 652656151355052352055620612153652153353254635151054311632054333051053352021625452056604161052256611250433565056650300201100361206512233432325652036302316104036153253254150161235300252254050152154153231363630153154442246026501640442344356210133
669, 428.500092, 652254151355052352055625612153652153353254635151054311632054333051053352021625452056604161052256611250233565056650300201100361256512233432325652036302356104036153253254150161235300252254050152156153531363330153154442206020561000456304353260323
670, 422.500092, 652254151355052352055526612153652153353254635155054316632054333051053352021625452056604161056256611250433535051256305201100361256512233632325652036302356404336163254254152161235306252252006152156150231363630153154432246026504630442344356210130
671, 427.550079, 652254151355052352055625612153652153353254635156054311632054333051053352021625452056604161056256611250433365056650300201100361256512233632325652036302356104036163253254153161234306252254050153156150231363630153150442206020566040456304053264530
672, 424.850067, 652254151355054352055625612153652153353254635151054311632054333051053352021625452056604161052256611250433565056650300201100361256512233632325652036302356104036163253254153161234306252254050153156150231363630153150442205020564040456304053264530
673, 432.850067, 652254151355052352055625612153652153353254635156054311632054333051053352021625452056604161056256611250433535055650300201100331256512233432325652033302356104036163256254152351230326256254050152156153531363330153154442206020561006562344356210130
