generation, fitness, rule
670, 476.200073, 353251155056350351054252021153252152153351631155256643053055630053030353054654252054266655055055366052204036151202156152105331152003241024056464664055632660302440256253154235233263251250566154256153353305132251253326040311102132335153130356065
671, 478.350067, 353251155056350351054252021153252152150351331154256661055055633053034353050654252056066655055055363052206036152201156152165333155023242025652450664053040433003510256253155230233263251250566154256153356312552251253326040011102132335152530356561
672, 477.650085, 353251155056350351054252021153252152153351631155256643053055630053030353054654252054266655055055366052204036151202156152105331152003241026052134621053045665003510256253154335434563251250666156256155150346240151253423043416104164332150535616545
673, 480.000092, 353255155056350351056252641153252152154351131154256661055055633053034353054654252054266655055055366052204036151202156152105331152003241024056461354056545636302442256253154231331303251252466154256153353305132251253020042516124163332152360356561
674, 479.300079, 353251155056350351056252021153252152153351631151256661050050333053030353054654252054266655055055365052204035151202156152100333153024261564056461364056545636302442250253154231331303251252466154256153353155532251256326640213124463332152360356561
675, 482.650085, 353256155056350351056252641153252152150352635154253641055055633053034353056654252054261655055055366052226036151202156102100336153023242024052050664054040433003510256253154231331305251252466154256153353305131251253323120206334164332150230356560
676, 482.150085, 353255155056351351056252021153252152153351631151256663050050333053030353054654252054266655055053160056206036151202156102100333153023242024052450664056545636302442256253151231331303251252466154256153353145530251251523040211144132335152130336561
677, 477.450073, 353251155056350351056252641151252152153351631155256661050050333053034353050054252052266615055053166052266026155601156102166333155021221564056434664065242436302440256253154231331305251252466154256153353305131251253323120206334164332150230356560
678, 483.350067, 353251155056350351054252021153252152150351331155256661050050333053034353050054252052266655055055366052226036151202156102105333153024222531056434364056546436302041256253154235143563251250666156256155153305132250253023040615604151332150533346561
679, 486.950073, 353251155056350351054252021153252152150351331154256661055055633053034353050054252052266615055055363055206036102202156155600333153024420621052150664066546433303440256253151231331303251252466154256153353145530251251523040211144132335152131336561
680, 480.700073, 353251155054354351056252141156152152153651131154656663050050333053030353054654552054266655055053160055206036151202156102100333153023242024052450660056545636302442256253151231331303251252466154256153353305133251253020042516124163332152360356565
681, 477.600067, 355251155056350351056252341153252152153351631151256661050050333053030353050654264056266655065065155051600434151256653152100133153024221024056461364056545636302442256253154235434563251254466154256153353305131251253323120211104063362122450352545
682, 485.600067, 353256155056350351056252641156155152153351630154256643053050333053034353056054253056266655055055363052206226152202156152105331152024453314056251464056043656302442256253154231331263251252066154256153152345532251253023040615604151232050330346561
683, 479.700073, 353251155056350351056252021153255154153351631154256643053055633053030353054652252054266655055055366052206036151202156102100633153023423521052431461053045665003510256253154230233262251250266154256153355305130251253020042613125163332152350216621
684, 474.550079, 353255155056355351054252021156252152154351131154256661050050333053034352054654252054266655052053160056206036151202156102100231152004241026052134661054045665003510256253154335434563251250564151256153356341532251253523130226334164332150230356550
685, 480.100067, 352351155056350351056255421153252152150354636154253643050050335053034353050654202056266655055053066051605434154256653152100134153024221024056461364056545636302442256253154231331305251250666156254155156355132256253023141311402132535152130356565
686, 480.500092, 353255155056355351054252021156252152154351131154256661050050333053034352050654252054266655055053162055206036151256653155100033153024221024056463360056045656302442256253154233003263251252466154255153153301032256253126042516124123340550536616662
687, 482.400085, 353251155051354351056252141152152152150351331155656611050050333053034353050054253056266655055053166055206036151202156102100333153024261164050450664054040433003510256253154235434163256250266154256153353305133251250020642516125163332142360356621
688, 479.650085, 353251155051354351056252141152152152150351331155656611050050333053034353050652252054266655055055366052206036152202156152100303153024423621052134661056545626302442256253154231336303251252466151253154256340551251253020042516124163332152360356565
689, 481.350067, 353255155056350351056252141152152152150351331155656611050050333053034353050054253056266655055053166055206036151202156102100333153024261164050450664054040433003510256253151231331363251252466154256155156355532251253323111211104063362122452352545
